norm_cx,norm_cy,long_px,short_px,cad_ratio,area_px,true_height_mm
0.481640625,0.475,140.0,139.0,1.0,15250.5,14.5
0.4045312881469726,0.5490625381469727,143.55555725097656,138.63621520996094,1.0,15710.5,14.5
0.571213960647583,0.6034053802490235,139.50709533691406,139.229736328125,1.0,15278.5,14.5
0.69140625,0.5510416666666667,140.0,138.0,1.0,15242.0,14.5
0.741796875,0.5328125,139.0,137.0,1.0,15074.0,14.5
0.75546875,0.3713541666666666,139.0,138.0,1.0,15064.5,14.5
0.658591365814209,0.3483530044555664,139.5719451904297,139.48187255859375,1.0,15201.0,14.5
0.583125114440918,0.4122916539510091,140.42506408691406,139.5306396484375,1.0,15380.0,14.5
0.51796875,0.4625,140.0,140.0,1.0,15324.0,14.5
0.48515625,0.534375,140.0,138.0,1.0,15348.5,14.5
0.5890625,0.4947916666666667,140.0,138.0,1.0,15325.0,14.5
0.6275782108306884,0.4524999618530273,139.45643615722656,139.45643615722656,1.0,15358.0,14.5
0.6627651691436768,0.4121175130208333,139.82850646972656,139.54220581054688,1.0,15369.5,14.5
0.6270228385925293,0.3629532814025878,139.98486328125,139.76429748535156,1.0,15398.5,14.5
0.577734375,0.5088541666666667,139.0,139.0,1.0,15335.0,14.5
0.67890625,0.5729166666666666,140.0,138.0,1.0,15365.5,14.5
0.7386949062347412,0.4381434440612793,138.97291564941406,138.73036193847656,1.0,15189.5,14.5
0.6566207408905029,0.4613290150960286,140.981689453125,140.11419677734375,1.0,15393.0,14.5
0.5871840476989746,0.4411418914794922,473.46478271484375,401.3775329589844,1.1910112359550562,187050.0,0.0
0.7193130493164063,0.34449195861816406,471.7233581542969,399.7090759277344,1.1910112359550562,185164.0,0.0
0.5873783588409424,0.4656781514485677,473.79180908203125,401.250244140625,1.1910112359550562,187029.5,0.0
0.4502596855163574,0.5496910730997722,474.5325927734375,401.7869567871094,1.1910112359550562,187425.5,0.0
0.4599874496459961,0.42253309885660806,474.6119689941406,401.6560974121094,1.1910112359550562,187581.5,0.0
0.5802556037902832,0.42815621693929035,473.72174072265625,401.12835693359375,1.1910112359550562,187125.5,0.0
0.7335742473602295,0.39366137186686195,471.92694091796875,399.7029724121094,1.1910112359550562,185098.0,0.0
0.6002614498138428,0.36091378529866536,473.4223327636719,400.5507507324219,1.1910112359550562,186840.0,0.0
0.4702916145324707,0.40462907155354816,474.1779479980469,401.26446533203125,1.1910112359550562,187652.0,0.0
0.3949116706848145,0.5832813262939454,474.3164978027344,401.3864440917969,1.1910112359550562,187080.0,0.0
0.4659137725830078,0.7220055898030598,474.6728820800781,400.1480712890625,1.1910112359550562,185993.5,0.0
0.551104736328125,0.7848150889078777,474.0785217285156,399.08990478515625,1.1910112359550562,184856.5,0.0
0.637890625,0.6651041666666667,473.0,399.0,1.1910112359550562,185452.0,0.0
0.6380535125732422,0.5936759948730469,473.8726501464844,401.1221008300781,1.1910112359550562,186108.0,0.0
0.6643330574035644,0.5231275240580241,473.91229248046875,400.94842529296875,1.1910112359550562,186115.0,0.0
